title,tags,category,expected,predicted,rule,is_game,is_cover,suspicious_reason
希腊奶！雅珂达卸甲后竟然长这样！,"IA,六兆年零一夜物语,OP,原批干的那些事,雅珂达,动画种草激励计划,原批,原神,截肢,可达鸭",VOCALOID·UTAU,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='希腊奶！雅珂达卸甲后竟然长这样！')，需LLM确认
【IA福袋】谁又来还kpop专辑盲盒开箱的债来了,"生活记录,开箱,kpop专辑盲盒,ia福袋,随手记录我的生活碎片,吒,礼,芙",仿妆cos,irrelevant,ia_music,music_signal,False,False,分类为ia_music但分区'仿妆cos'非音乐分区，需LLM确认
IA大作,"IA,我的世界",单机游戏,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='IA大作')，需LLM确认
【死神袭来】光学迷彩皮肤演奏瞬息全宇宙《Godless times》,"Rings of Saturn,土星环,光与影,8弦,六兆年,IA,死神,演奏,电吉他,COSPLAY",演奏,irrelevant,ia_music,music_only_ia,False,True,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='光学迷彩皮肤演奏瞬息全宇宙《Godless times》')，需LLM确认
这就是镜流姐姐还没有深陷魔阴身时候吗，当初可就是为了镜流姐姐入坑的崩铁啊来欣赏两段镜流姐姐的舞剑,"崩坏：星穹铁道创作者激励计划,镜流,ia,舞剑",日常,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='这就是镜流姐姐还没有深陷魔阴身时候吗，当初可就是为了镜流姐姐')，需LLM确认
荷兰死核distant乐队cover技术死IA段落:Decapitation fornication,"死核,IA,COVER,翻弹,荷兰,技术",音乐教学,irrelevant,ia_music,music_only_ia,False,True,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='荷兰死核distant乐队cover技术死IA段落:Deca')，需LLM确认
我不是IA,"IA,抽象",日常,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='我不是IA')，需LLM确认
不同IA的估价,"IA,汽车,影视神仙剪刀手,必剪创作",日常,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='不同IA的估价')，需LLM确认
爱我，恨我，不要对我置之不理,"izzaxl,ia,摇滚同人,情感,美女",篮球,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='爱我，恨我，不要对我置之不理')，需LLM确认
史上最糖巨人最后被溜飞,IA,日常,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='史上最糖巨人最后被溜飞')，需LLM确认
功夫杯 牛黄上来就是十二D俄罗斯选手都慌了！,"igmacsed,SCBOY,星际争霸2,搞笑,整点电子榨菜,李培楠,瞧尔萨斯,ia,功夫杯",网络游戏,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='功夫杯 牛黄上来就是十二D俄罗斯选手都慌了！')，需LLM确认
坏了 Ai真让黄哥训练好了,"整点电子榨菜,ia,牛黄,孙一峰,AI,人工智能,星际争霸2",网络游戏,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='坏了 Ai真让黄哥训练好了')，需LLM确认
孙哥想驯服Ai反被Ai整崩溃了 人工智能变人工智障！,"SCBOY,黄旭东,孙一峰,人工智能,星际争霸2,搞笑,整点电子榨菜,Ai,ia,bb",网络游戏,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='孙哥想驯服Ai反被Ai整崩溃了 人工智能变人工智障！')，需LLM确认
好看吧，我呛了四口海水拍出来的,"IA,为什么有点奇怪呢是我后面不会画摆了,画师热点情报站,無題,guiano,oc,自设,绘画过程,画画,海",日常,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='好看吧，我呛了四口海水拍出来的')，需LLM确认
iA研究的Ai不认识SCBOY 只知道CSBOY！,"黄旭东,整点电子榨菜,CSBOY,瞧尔萨斯,scboy,IA,孙一峰,星际争霸2",网络游戏,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='iA研究的Ai不认识SCBOY 只知道CSBOY！')，需LLM确认
俩小孩能犯多大的错呢,"臭企鹅,白子,菲比,IA,AI",日常,irrelevant,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='俩小孩能犯多大的错呢')，需LLM确认
【MMFC12/淘汰】黒い涙と護るべき命と SSS+ FC,"MMFC12,神之天平,maimai,自制谱,IA",日常,irrelevant,ia_music,music_only_ia,True,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='黒い涙と護るべき命と SSS+ FC')，需LLM确认
一个乌龟酱06.4.29直播合集,"IA歌曲,全能音乐挑战赛,吉他弹唱,开口跪,翻唱,一个乌龟酱,simon,rap,流着泪说分手,直播录像",日常,irrelevant,irrelevant,category_gaming,False,True,无明确信号，仅靠分区'日常'推断
冰封一剑！龙落！你且看这一剑帅不帅《剑与远征》,"RPG,二次元,IA特效,剑与远征星河创想家计划,狐小鱼,剑与远征,休闲益智,高燃",手机游戏,irrelevant,irrelevant,category_gaming,False,False,无明确信号，仅靠分区'手机游戏'推断
（武装突袭3）机器狗出马一个顶俩要挂弹药无限 ୧⍢⃝୨,"科技猎手,科技IA,游戏日常,机器狗,突袭,武装突袭3,武装突袭,军事,FPS,战争",网络游戏,irrelevant,irrelevant,category_gaming,False,False,无明确信号，仅靠分区'网络游戏'推断
【语调教｜跨语种】一百块还是饺子,"VOCALOID,初音未来,冰山清辉,镜音铃,镜音连,IA,虚拟歌手,歌爱雪,vflower,术力口",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:语调教,False,False,标题含'语调教'(非歌曲信号)但tags有音乐标签，需LLM确认
【V家/术曲】全球音乐人气排行榜TOP100-51,"镜音,VOCALOID,初音未来,巡音,GUMI,洛天依,IA,V flower,术曲,虚拟歌手分享官,虚拟之声创作计划·2023第三期",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:排行,False,False,标题含'排行'(非歌曲信号)但tags有音乐标签，需LLM确认
NicoNico超Party 2015~VOCALOID/UTAU~部分,"VOCALOID,GUMI,神威がくぽ,初音ミク,巡音ルカ,NICONICO超PARTY,重音テト,鏡音リン・レン,ニコニコ超会议,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:超Party,False,False,标题含'超Party'(非歌曲信号)但tags有音乐标签，需LLM确认
【语调教｜跨语种】歌   姬   超    甜   自   我   介   绍,"VOCALOID,初音未来,镜音铃,虚拟歌姬,镜音连,IA,歌爱雪,语调教,糖果超甜,术力口",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:语调教,False,False,标题含'语调教'(非歌曲信号)但tags有音乐标签，需LLM确认
 NicoNico超Party3~VOCALOID/UTAU~部分,"VOCALOID,GUMI,神威がくぽ,镜音レン,镜音LEN,巡音LUKA,ニコニコ超会议,重音TETO,初音MIKU,镜音RIN,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:超Party,False,False,标题含'超Party'(非歌曲信号)但tags有音乐标签，需LLM确认
【V家原创动画】为什么要唱《春日影》？！复刻经典！【2024虚拟歌手贺岁纪单品】,"VOCALOID,镜音铃,巡音流歌,IA,虚拟歌手,可不,小春六花,春日影,2024虚拟歌手贺岁纪,春日影翻唱",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:贺岁,False,True,标题含'贺岁'(非歌曲信号)但tags有音乐标签，需LLM确认
【2015.4.5为止的】目前超过100万再生传说VOCALOID曲【217曲】,"镜音レン,结月缘,VOCALOID,初音MIKU,IA,MEIKO,GUMI,KAITO,VY1,神威がくぽ,VY2,镜音RIN",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:超过,False,False,标题含'超过'(非歌曲信号)但tags有音乐标签，需LLM确认
【VOCALOID 8人/语调教】八种声音说不爱我了是吧6,"初音ミク,VOCALOID,初音未来,GUMI,巡音流歌,IA,歌爱雪,语调教,v_flower,2023虚拟歌手创作赛",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:语调教,False,False,标题含'语调教'(非歌曲信号)但tags有音乐标签，需LLM确认
【V家小课堂】|没听过IA的阳炎曲，都不是合格的术术人！,"V家,VOCALOID,虚拟偶像,虚拟歌姬,阳炎,IA,自然之敌P,阳炎project",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:小课堂,False,False,标题含'小课堂'(非歌曲信号)但tags有音乐标签，需LLM确认
NicoNico超Party 2018~VOCALOID/UTAU~部分,"NicoNico超Party 2018,IA,初音ミク,GUMI,巡音ルカ,鏡音リン,MEIKO,镜音レン,VOCALOID,KAITO",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:超Party,False,False,标题含'超Party'(非歌曲信号)但tags有音乐标签，需LLM确认
【术力口】但是只听几个音猜术曲！,"VOCALOID,初音未来,镜音双子,IA,Gumi,重音teto,匹诺曹p,VFlower,猜术曲,术力口（ボカロ）",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:猜术曲,False,False,标题含'猜术曲'(非歌曲信号)但tags有音乐标签，需LLM确认
【P主人物志】你所不知道的kemu/堀江晶太（上）,"GUMI,P主人物志,VOCALOID,IA,六兆年と一夜物語,堀江晶太,kemu,初音ミク",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:人物志,False,False,标题含'人物志'(非歌曲信号)但tags有音乐标签，需LLM确认
盘点V家歌姬们的第一首周刊冠军曲,"GUMI,镜音铃,V家,IA,虚拟歌姬,术力口,KAITO,初音未来,VOCALOID,镜音连",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:盘点,False,False,标题含'盘点'(非歌曲信号)但tags有音乐标签，需LLM确认
niconico超party2017,"弱音,ia,镜音双子,niconico,VOCALOIDCHINA,MIKU,耳朵怀孕,现场,巡音",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:超Party,False,False,标题含'超Party'(非歌曲信号)但tags有音乐标签，需LLM确认
【MIKU EXPO】 IA演唱会,"V家,IA,VOCALOID",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:演唱会,False,False,标题含'演唱会'(非歌曲信号)但tags有音乐标签，需LLM确认
【手描PV】「Ib」,"泪腺崩坏,手描きPV,GARRY,IA,VOCALOID,AGAIN,IB恐怖美术馆,三人结局,调教好评,遗忘肖像,催泪注意,IB",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:手描,False,False,标题含'手描'(非歌曲信号)但tags有音乐标签，需LLM确认
来和绁星灯一起跳新宝岛罢~,"东北切蒲英,俊达萌,弦卷真纪,ONE,MMD,IA,绁星灯,琴叶姐妹,结月缘,四国玫碳",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:新宝岛,False,False,标题含'新宝岛'(非歌曲信号)但tags有音乐标签，需LLM确认
【P主人物志】你所不知道的じん与阳炎Project（上）,"じん,阳炎,阳炎眩乱,IA,P主人物志,初音ミク,VOCALOID,阳炎project,自然之敌P",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:人物志,False,False,标题含'人物志'(非歌曲信号)但tags有音乐标签，需LLM确认
术 力 口 猜 歌 （像素版）——第二期,"IA,像素,亚北音留,2024虚拟歌手创作赛,术力口猜歌,Synthesizer V,重音teto,wowaka,初音ミク,虚拟歌手分享官,VOCALOID",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:第二期,False,False,标题含'第二期'(非歌曲信号)但tags有音乐标签，需LLM确认
术 力 口 猜 歌 （像素版）——第三期,"术力口猜歌,IA,deco,重音teto,2024虚拟歌手创作赛,虚拟歌手分享官,术力口,初音ミク,匹诺曹,wowaka,VOCALOID",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:第三期,False,False,标题含'第三期'(非歌曲信号)但tags有音乐标签，需LLM确认
【术力口P主推荐—— samfree 篇】,"VOCALOID,章鱼luka,samfree,lily,镜音铃,IA,音乐,初音未来,巡音流歌,gumi",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:推荐,False,False,标题含'推荐'(非歌曲信号)但tags有音乐标签，需LLM确认
【语调教｜初音未来831】祝你生日快乐,"gumi,虚拟歌手,镜音铃,初音未来,2023虚拟歌手创作赛,IA,术力口,歌爱雪,初音未来16周年,镜音连,vflower",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:语调教,False,False,标题含'语调教'(非歌曲信号)但tags有音乐标签，需LLM确认
「阳炎Project」发生了什么？Vocaloid最大多媒体企划的历史【AI中字】,"カゲロウデイズの日,阳炎project,VOCALOID,kagerouproject,IA,初音ミク",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:发生了什么,False,False,标题含'发生了什么'(非歌曲信号)但tags有音乐标签，需LLM确认
【术力口P主推荐—— r-906 篇】,"VOCALOID,可不,POPY,初音未来,r-906,ROSE,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:推荐,False,False,标题含'推荐'(非歌曲信号)但tags有音乐标签，需LLM确认
VOCALOID+α与中之人的歌声比较【全13人】,"镜音rin,VOCALOID,GUMI,重音teto,IA,巡音luka,可不,UTAU,镜音len,初音MIKU",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:比较,False,False,标题含'比较'(非歌曲信号)但tags有音乐标签，需LLM确认
【速览·科普】五分钟带你盘点已出道的世界V家全体歌手（2004~2016）,"洛天依,VOCALOID,世界V家,镜音,初音,kaito,GUMI,IA,巡音LUKA,MEIKO",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:科普,False,False,标题含'科普'(非歌曲信号)但tags有音乐标签，需LLM确认
【术力口P主推荐——  梅とら 篇】,"IA,VOCALOID,GUMI,巡音流歌,梅とら,初音ミク,镜音铃",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:推荐,False,False,标题含'推荐'(非歌曲信号)但tags有音乐标签，需LLM确认
【术力口P主推荐—— OrangeStar（蜜柑星） 篇】,"初音ミク,VOCALOID,IA,orangestar,初音未来",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:推荐,False,False,标题含'推荐'(非歌曲信号)但tags有音乐标签，需LLM确认
【P主人物志】在每一个8月15日的午后，他在阳炎散去的天空下眺望繁星【じん与阳炎Project（下）】,"阳炎Project,目隐都市的演绎者,阳炎眩乱,じん,目隐重载,IA,初音未来,阳炎计划,阳炎",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:人物志,False,False,标题含'人物志'(非歌曲信号)但tags有音乐标签，需LLM确认
【术力口P主推荐—— *Luna 篇】,"Luna,IA,flower,Rana,vocaloid,音街鳗,猫村いろは,初音未来",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:推荐,False,False,标题含'推荐'(非歌曲信号)但tags有音乐标签，需LLM确认
【V家手书】《孤独摇滚》ED「Distortion!!」,"ED,初音ミク,动画,孤独摇滚,手书,GUMI,鏡音リン,初音未来39感谢日,VOCALOID,虚拟之声创作计划·2023第一期,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:手书,False,False,标题含'手书'(非歌曲信号)但tags有音乐标签，需LLM确认
【术力口P主推荐—— じん（自然の敵P） 篇】,"IA,VOCALOID,2024虚拟歌手创作赛,自然の敵P,阳炎project,自然之敌,じん,虚拟歌手分享官,初音ミク",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:推荐,False,False,标题含'推荐'(非歌曲信号)但tags有音乐标签，需LLM确认
【世界VOCALOID】VOCALOID全明星人设、声音汇总盘点（2004-2017年4月）,"镜音,GUMI,MEIKO,乐正龙牙,乐正绫,VOCALOID,言和,初音,KAITO,星尘,IA,VY1",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:盘点,False,False,标题含'盘点'(非歌曲信号)但tags有音乐标签，需LLM确认
拜空奏列车的来了,"空奏列车,IA,中国兔子,四国玫碳,直播切片,东北伊达子",单机游戏,ia_related,ia_related,nonsong_mixed:来了,False,False,标题含'来了'(非歌曲信号)但tags有音乐标签，需LLM确认
HIPPI - 黄金海岸【绘画过程】,"虚拟歌手,虚拟歌姬,绘画过程,板绘,HIPPI,IA小天使OFFICIAL",绘画,ia_related,ia_related,nonsong_mixed:绘画,False,False,标题含'绘画'(非歌曲信号)但tags有音乐标签，需LLM确认
[maimai|Fanmade] POLꓘAMAИIA AP,"POLꓘAMAИIA,自制谱,MAIMAI,かめりあ,ななひら,音乐游戏,AP",音游,ia_related,ia_related,fallback,True,False,无任何明确信号，默认归为ia_related
珍奇生物小OИE模拟兽发现！——MII新闻,"朋友收集,IA,ONE,可爱,OИE,琴叶茜,沙雕",单机游戏,ia_related,ia_related,nonsong_mixed:新闻,False,False,标题含'新闻'(非歌曲信号)但tags有音乐标签，需LLM确认
【绘画过程】【ia】“泣かないで、まだ行かないで。”🏖🕊,"画师热点情报站,明日方舟,绘画过程,同人,术力口,绘画,可爱,VOCALOID,ia,orangestar",绘画,ia_related,ia_related,nonsong_mixed:绘画,False,False,标题含'绘画'(非歌曲信号)但tags有音乐标签，需LLM确认
家里蹲小缘的忧愁【VOICEROID剧场】*もりもり,"もりもり,voiceroid,结月缘,IA",配音,ia_related,ia_related,nonsong_mixed:剧场,False,False,标题含'剧场'(非歌曲信号)但tags有音乐标签，需LLM确认
【WOTA艺】未完成タイムリミッター,"Orangestar,IA,闲打,未完成タイムリミッター,WOTA艺,WOTA,宅舞,练习",宅舞,ia_related,ia_related,nonsong_mixed:WOTA艺,False,False,标题含'WOTA艺'(非歌曲信号)但tags有音乐标签，需LLM确认
IA、温暖魔法——【绘画过程】,"IA小天使OFFICIAL,IA,画师热点情报站,术力口,虚拟歌姬,绘画过程,板绘,VOCALOID",绘画,ia_related,ia_related,nonsong_mixed:绘画,False,False,标题含'绘画'(非歌曲信号)但tags有音乐标签，需LLM确认
【高松灯cos】雨声残响-世界企鹅日快乐-“因为我也不过是人啊 我也想要去与之抗衡”,"IA,雨声,用宅舞记录这个春天,宅舞,高松灯,Cosplay,cos,雨声残响,舞蹈翻跳",宅舞,ia_related,ia_related,nonsong_mixed:COS,False,False,标题含'COS'(非歌曲信号)但tags有音乐标签，需LLM确认
日常观测『陆桥』【熟肉】【VOICEROID剧场】,"绁星灯,VOICEROID剧场,OИE,结月缘,IA,熟肉,日语",同人·手书,ia_related,ia_related,nonsong_mixed:剧场,False,False,标题含'剧场'(非歌曲信号)但tags有音乐标签，需LLM确认
N站术力口神话曲抢麦,"术力口,vflower,神话曲,IA,巡音流歌,镜音铃,GUMI,日本,初音未来,音乐",音游,ia_related,ia_related,nonsong_mixed:神话曲,False,False,标题含'神话曲'(非歌曲信号)但tags有音乐标签，需LLM确认
谁能取得第一？N站术力口神话曲月榜第一期,"必剪创作,术力口,IA,神话,DECO*27,VOCALOID,初音ミク",日常,ia_related,ia_related,nonsong_mixed:神话曲,False,False,标题含'神话曲'(非歌曲信号)但tags有音乐标签，需LLM确认
结月缘摄影会【VOICEROID剧场】*猫龍,"猫龍,绁星灯,voiceroid,弦卷真纪,结月缘,IA",配音,ia_related,ia_related,nonsong_mixed:剧场,False,False,标题含'剧场'(非歌曲信号)但tags有音乐标签，需LLM确认
【PV练习】Silly Terror,"シリーテラー (feat. IA),日语,自制,二阶堂希罗,PV,又看一集动画创作大赛,魔裁,音乐",MAD·AMV,ia_related,ia_related,fallback,False,False,无任何明确信号，默认归为ia_related
群靑 | HIPPI - 超次元绘画魔法——,"画师热点情报站,IA小天使OFFICIAL,HIPPI,虚拟歌手,虚拟歌姬,绘画过程,OC",绘画,ia_related,ia_related,nonsong_mixed:绘画,False,False,标题含'绘画'(非歌曲信号)但tags有音乐标签，需LLM确认
【WOTA艺】ノウナイディスコ——r-906/IA,"r-906,IA,WOTA艺,宅舞",宅舞,ia_related,ia_related,nonsong_mixed:WOTA艺,False,False,标题含'WOTA艺'(非歌曲信号)但tags有音乐标签，需LLM确认
"【WOTA艺】アスノヨゾラ哨戒班-Orangestar,IA -","用宅舞记录这个春天,Orangestar,ヲタ芸,IA,WOTA艺,宅舞",宅舞,ia_related,ia_related,nonsong_mixed:WOTA艺,False,False,标题含'WOTA艺'(非歌曲信号)但tags有音乐标签，需LLM确认
日常观测『四色』【熟肉】【VOICEROID剧场】,"微量达克赛德,绁星灯,VOICEROID剧场,结月缘,IA,OИE,熟肉",同人·手书,ia_related,ia_related,nonsong_mixed:剧场,False,False,标题含'剧场'(非歌曲信号)但tags有音乐标签，需LLM确认
【绘画过程】脑内disco,"画画的日常,r-906,IA,绘画过程,绘画",绘画,ia_related,ia_related,nonsong_mixed:绘画,False,False,标题含'绘画'(非歌曲信号)但tags有音乐标签，需LLM确认
IA x 结月缘 | 月与绘画魔法——,"画师热点情报站,IA小天使OFFICIAL,結月ゆかり,结月缘,术力口,兔羽,IA,虚拟歌姬,绘画过程,VOCALOID",绘画,ia_related,ia_related,nonsong_mixed:绘画,False,False,标题含'绘画'(非歌曲信号)但tags有音乐标签，需LLM确认
IA - 造星者  【绘画过程】,"IA,画师热点情报站,IA小天使OFFICIAL,伊爱,术力口,虚拟歌姬,绘画过程,VOCALOID",绘画,ia_related,ia_related,nonsong_mixed:绘画,False,False,标题含'绘画'(非歌曲信号)但tags有音乐标签，需LLM确认
追随逃跑的公交站的三人——MII新闻,"IA,直播切片,琴叶葵,琴叶茜",单机游戏,ia_related,ia_related,nonsong_mixed:新闻,False,False,标题含'新闻'(非歌曲信号)但tags有音乐标签，需LLM确认
日常观测『误解』【熟肉】【VOICEROID剧场】,"绁星灯,VOICEROID剧场,OИE,结月缘,IA,剧场,熟肉",同人·手书,ia_related,ia_related,nonsong_mixed:剧场,False,False,标题含'剧场'(非歌曲信号)但tags有音乐标签，需LLM确认
结月由香里，亲吻伊爱身姿似七彩花般。【绘画过程】,"画师热点情报站,结月缘,IA,虚拟歌姬,绘画过程,VOCALOID,IA小天使OFFICIAL,术力口,兔羽",绘画,ia_related,ia_related,nonsong_mixed:绘画,False,False,标题含'绘画'(非歌曲信号)但tags有音乐标签，需LLM确认
日常观测『浑一』【熟肉】【VOICEROID剧场】,"VOICEROID剧场,结月缘,IA,日语,剧场,熟肉",同人·手书,ia_related,ia_related,nonsong_mixed:剧场,False,False,标题含'剧场'(非歌曲信号)但tags有音乐标签，需LLM确认
【CeVIO剧场】半价活动,"CeVIO,VOICEROID,结月缘,IA",同人·手书,ia_related,ia_related,nonsong_mixed:剧场,False,False,标题含'剧场'(非歌曲信号)但tags有音乐标签，需LLM确认
IA~IA~你的脖子为什么那么长,"直播切片,IA",单机游戏,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='IA~IA~你的脖子为什么那么长')，需LLM确认
大孝女IA,"IA,ONE,OИE",单机游戏,ia_related,ia_music,music_weird_title,False,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='大孝女IA')，需LLM确认
怪盗俊达萌袭击电视台！,"IA,俊达萌,直播切片",单机游戏,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='怪盗俊达萌袭击电视台！')，需LLM确认
IA依旧用外星科技欺负人~~,"IA,直播切片,弦卷真纪",单机游戏,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='IA依旧用外星科技欺负人~~')，需LLM确认
ARIA星人回归宇宙——这样算是通关了吗,"直播切片,aria,结月缘,IA,ONE",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
[MMD]璀璨星河 与你共舞《INTERGALACTIA》,"IA,MMD,INTERGALACTIA,IA GLOWB,碧蓝玩家团激励计划,碧蓝航线,碧蓝,信浓",MMD·3D,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'MMD·3D'非音乐分区，需LLM确认
「既然如此，就随风漂流吧」   [水彩] 風時計-Qeiru,"Qeiru,IA,水彩,手绘,VOCALOID,風時計,术力口",日常,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'日常'非音乐分区，需LLM确认
鳗，What can I say,"直播切片,东北切蒲英,音街鳗,IA",单机游戏,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='鳗，What can I say')，需LLM确认
情商很低的四国玫碳,"IA,四国玫碳,直播切片",单机游戏,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='情商很低的四国玫碳')，需LLM确认
结月缘和IA生孩子啦！,"直播切片,结月缘,IA",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
【深空之眼】当正宫穿着婚纱来KTV包厢找你😨 Conqueror—薇儿丹蒂,"IA,深空之眼MMD,深空之眼,薇儿丹蒂,MMD,薇儿,conqueror",MMD·3D,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='当正宫穿着婚纱来KTV包厢找你😨 Conqueror—薇儿丹')，需LLM确认
坐上王座的IA居然……,"IA,直播切片",单机游戏,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='坐上王座的IA居然……')，需LLM确认
结月缘背摔善良外星人,"直播切片,结月缘,IA",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
ARIA星人的神秘料理,"结月缘,IA,朋友收集,直播切片",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
LLP教主，畏惧了……,"直播切片,绁星灯,音街鳗,结月缘,IA,ONE",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
神秘的外星人剑术,"IA,朋友收集,直播切片,东北伊达子",单机游戏,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='神秘的外星人剑术')，需LLM确认
IA家的神秘会议,"直播切片,绁星灯,东北切蒲英,琴叶葵,ONE",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
IA的神秘走秀,"朋友收集,直播切片,IA",单机游戏,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='IA的神秘走秀')，需LLM确认
对缘弹琴,"直播切片,结月缘,IA",单机游戏,ia_related,ia_music,music_weird_title,False,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='对缘弹琴')，需LLM确认
夫妻相这一块,"朋友收集,直播切片,结月缘,IA",单机游戏,ia_related,ia_music,music_weird_title,False,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='夫妻相这一块')，需LLM确认
